Datetime,Adj Close,Close,High,Low,Open,Volume
,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
2026-03-25 15:47:00+00:00,370.1199951171875,370.1199951171875,370.29998779296875,370.0199890136719,370.0799865722656,65804
2026-03-25 15:48:00+00:00,370.2850036621094,370.2850036621094,370.32000732421875,370.0400085449219,370.125,36568
2026-03-25 15:49:00+00:00,370.2799987792969,370.2799987792969,370.3799133300781,370.17999267578125,370.2799987792969,48893
2026-03-25 15:50:00+00:00,370.4360046386719,370.4360046386719,370.59320068359375,370.260009765625,370.2699890136719,58225
2026-03-25 15:51:00+00:00,370.2950134277344,370.2950134277344,370.44000244140625,370.2699890136719,370.42999267578125,56379
2026-03-25 15:52:00+00:00,370.07501220703125,370.07501220703125,370.29998779296875,369.9800109863281,370.29998779296875,79401
2026-03-25 15:53:00+00:00,370.1099853515625,370.1099853515625,370.25,370.0299987792969,370.04998779296875,34527
2026-03-25 15:54:00+00:00,370.1200866699219,370.1200866699219,370.1600036621094,370.0,370.07501220703125,38789
2026-03-25 15:55:00+00:00,370.2149963378906,370.2149963378906,370.3900146484375,370.0,370.1549987792969,52243
2026-03-25 15:56:00+00:00,370.6549987792969,370.6549987792969,370.6549987792969,370.20001220703125,370.2300109863281,78193
2026-03-25 15:57:00+00:00,370.3599853515625,370.3599853515625,370.7340087890625,370.30999755859375,370.6400146484375,47795
2026-03-25 15:58:00+00:00,370.489990234375,370.489990234375,370.6600036621094,370.29998779296875,370.45001220703125,47299
2026-03-25 15:59:00+00:00,370.4154968261719,370.4154968261719,370.5799865722656,370.3399963378906,370.510009765625,51042
2026-03-25 16:00:00+00:00,370.3699951171875,370.3699951171875,370.568603515625,370.29998779296875,370.4100036621094,53996
2026-03-25 16:01:00+00:00,370.4092102050781,370.4092102050781,370.53839111328125,370.2200012207031,370.3699951171875,48808
2026-03-25 16:02:00+00:00,370.385009765625,370.385009765625,370.510009765625,370.2300109863281,370.409912109375,35713
2026-03-25 16:03:00+00:00,370.25,370.25,370.3699951171875,370.20001220703125,370.3699951171875,25517
2026-03-25 16:04:00+00:00,370.1300048828125,370.1300048828125,370.32000732421875,370.0799865722656,370.239990234375,27925
2026-03-25 16:05:00+00:00,370.1199951171875,370.1199951171875,370.239990234375,369.9800109863281,370.125,82898
2026-03-25 16:06:00+00:00,370.19989013671875,370.19989013671875,370.32000732421875,370.1449890136719,370.1449890136719,48262
2026-03-25 16:07:00+00:00,370.3299865722656,370.3299865722656,370.42999267578125,370.20001220703125,370.20001220703125,46009
2026-03-25 16:08:00+00:00,370.2900085449219,370.2900085449219,370.3599853515625,370.07000732421875,370.3299865722656,36116
2026-03-25 16:09:00+00:00,370.3349914550781,370.3349914550781,370.45001220703125,370.239990234375,370.29998779296875,45532
2026-03-25 16:10:00+00:00,370.1300048828125,370.1300048828125,370.3399963378906,370.0899963378906,370.3299865722656,34624
2026-03-25 16:11:00+00:00,370.3550109863281,370.3550109863281,370.3550109863281,370.1000061035156,370.16009521484375,34947
2026-03-25 16:12:00+00:00,370.239990234375,370.239990234375,370.45989990234375,370.1400146484375,370.3800048828125,39596
2026-03-25 16:13:00+00:00,370.2699890136719,370.2699890136719,370.3299865722656,370.17010498046875,370.2593078613281,31179
2026-03-25 16:14:00+00:00,370.2950134277344,370.2950134277344,370.409912109375,370.260009765625,370.260009765625,39882
2026-03-25 16:15:00+00:00,370.3299865722656,370.3299865722656,370.47100830078125,370.25,370.2900085449219,47654
2026-03-25 16:16:00+00:00,370.5,370.5,370.510009765625,370.29998779296875,370.3500061035156,45442
2026-03-25 16:17:00+00:00,370.5799865722656,370.5799865722656,370.6199951171875,370.3699951171875,370.4999084472656,35052
2026-03-25 16:18:00+00:00,370.3500061035156,370.3500061035156,370.5714111328125,370.3297119140625,370.54998779296875,66910
2026-03-25 16:19:00+00:00,370.4200134277344,370.4200134277344,370.45001220703125,370.3299865722656,370.3500061035156,49237
2026-03-25 16:20:00+00:00,370.489990234375,370.489990234375,370.6600036621094,370.3900146484375,370.4200134277344,70738
2026-03-25 16:21:00+00:00,370.3900146484375,370.3900146484375,370.5400085449219,370.3500061035156,370.4919128417969,45347
2026-03-25 16:22:00+00:00,370.364990234375,370.364990234375,370.42999267578125,370.25,370.4100036621094,35493
2026-03-25 16:23:00+00:00,370.3599853515625,370.3599853515625,370.7099914550781,370.3599853515625,370.3999938964844,69131
2026-03-25 16:24:00+00:00,370.6875,370.6875,370.8599853515625,370.3399963378906,370.3599853515625,105323
2026-03-25 16:25:00+00:00,370.8900146484375,370.8900146484375,371.0400085449219,370.5201110839844,370.8699951171875,113094
2026-03-25 16:26:00+00:00,371.010009765625,371.010009765625,371.139892578125,370.7200012207031,370.8999938964844,64888
2026-03-25 16:27:00+00:00,370.9049987792969,370.9049987792969,371.0799865722656,370.7900085449219,371.0107116699219,39378
2026-03-25 16:28:00+00:00,370.9800109863281,370.9800109863281,371.010009765625,370.79998779296875,370.8800048828125,45296
2026-03-25 16:29:00+00:00,370.875,370.875,370.9800109863281,370.80999755859375,370.9800109863281,65917
2026-03-25 16:30:00+00:00,370.9700012207031,370.9700012207031,371.0199890136719,370.6700134277344,370.875,33995
2026-03-25 16:31:00+00:00,371.1449890136719,371.1449890136719,371.19000244140625,370.92999267578125,370.95001220703125,40939
2026-03-25 16:32:00+00:00,371.0400085449219,371.0400085449219,371.1400146484375,370.9200134277344,371.1400146484375,67097
2026-03-25 16:33:00+00:00,371.2749938964844,371.2749938964844,371.30999755859375,371.0,371.05999755859375,58791
2026-03-25 16:34:00+00:00,371.1000061035156,371.1000061035156,371.32000732421875,371.0299987792969,371.2699890136719,36068
2026-03-25 16:35:00+00:00,371.2650146484375,371.2650146484375,371.3500061035156,371.010009765625,371.0899963378906,25426
2026-03-25 16:36:00+00:00,371.5199890136719,371.5199890136719,371.5400085449219,371.2250061035156,371.27508544921875,42992
2026-03-25 16:37:00+00:00,371.45001220703125,371.45001220703125,371.5199890136719,371.40008544921875,371.5199890136719,32301
2026-03-25 16:38:00+00:00,371.4198913574219,371.4198913574219,371.45001220703125,371.25,371.45001220703125,36637
2026-03-25 16:39:00+00:00,371.4200134277344,371.4200134277344,371.55999755859375,371.3299865722656,371.4194030761719,28264
2026-03-25 16:40:00+00:00,371.4090881347656,371.4090881347656,371.5,371.30999755859375,371.4200134277344,24591
2026-03-25 16:41:00+00:00,371.29998779296875,371.29998779296875,371.3999938964844,371.2200012207031,371.3500061035156,25149
2026-03-25 16:42:00+00:00,371.05499267578125,371.05499267578125,371.3999938964844,371.0400085449219,371.29998779296875,38386
2026-03-25 16:43:00+00:00,371.3349914550781,371.3349914550781,371.3349914550781,370.9700012207031,371.0400085449219,37339
2026-03-25 16:44:00+00:00,371.3550109863281,371.3550109863281,371.3800048828125,371.17999267578125,371.3500061035156,30064
2026-03-25 16:45:00+00:00,371.31439208984375,371.31439208984375,371.3900146484375,371.239990234375,371.3599853515625,29360
2026-03-25 16:46:00+00:00,371.3381042480469,371.3381042480469,371.3381042480469,371.1300048828125,371.29998779296875,24951
2026-03-25 16:47:00+00:00,371.0101013183594,371.0101013183594,371.30999755859375,370.95001220703125,371.30999755859375,39967
2026-03-25 16:48:00+00:00,370.9800109863281,370.9800109863281,371.1724853515625,370.95001220703125,371.0400085449219,24874
2026-03-25 16:49:00+00:00,370.989990234375,370.989990234375,371.0498962402344,370.9200134277344,370.9800109863281,24793
2026-03-25 16:50:00+00:00,370.79998779296875,370.79998779296875,371.0199890136719,370.7349853515625,370.989990234375,54116
2026-03-25 16:51:00+00:00,370.8949890136719,370.8949890136719,371.1000061035156,370.79998779296875,370.79998779296875,31613
2026-03-25 16:52:00+00:00,371.0,371.0,371.0799865722656,370.79998779296875,370.8900146484375,32390
2026-03-25 16:53:00+00:00,371.1400146484375,371.1400146484375,371.1899108886719,370.9849853515625,371.0,28047
2026-03-25 16:54:00+00:00,371.2049865722656,371.2049865722656,371.2799987792969,371.07000732421875,371.1499938964844,29964
2026-03-25 16:55:00+00:00,371.239990234375,371.239990234375,371.239990234375,371.0950012207031,371.20001220703125,34841
2026-03-25 16:56:00+00:00,371.17999267578125,371.17999267578125,371.33740234375,371.1549987792969,371.2200012207031,45677
2026-03-25 16:57:00+00:00,370.9800109863281,370.9800109863281,371.19000244140625,370.9800109863281,371.1853942871094,29227
2026-03-25 16:58:00+00:00,370.95001220703125,370.95001220703125,371.0249938964844,370.8299865722656,371.010009765625,23757
2026-03-25 16:59:00+00:00,370.9800109863281,370.9800109863281,371.1199951171875,370.9700012207031,370.9700012207031,19483
2026-03-25 17:00:00+00:00,371.0199890136719,371.0199890136719,371.1400146484375,370.9800109863281,371.0050048828125,28559
2026-03-25 17:01:00+00:00,371.1300048828125,371.1300048828125,371.19989013671875,371.0249938964844,371.0249938964844,20752
2026-03-25 17:02:00+00:00,370.92498779296875,370.92498779296875,371.1600036621094,370.6000061035156,371.135009765625,82278
2026-03-25 17:03:00+00:00,370.8299865722656,370.8299865722656,370.9750061035156,370.7900085449219,370.92999267578125,23693
2026-03-25 17:04:00+00:00,370.9205017089844,370.9205017089844,370.9800109863281,370.7117919921875,370.8299865722656,28648
2026-03-25 17:05:00+00:00,370.635009765625,370.635009765625,370.92498779296875,370.54998779296875,370.8999938964844,36247
2026-03-25 17:06:00+00:00,370.7449951171875,370.7449951171875,370.79998779296875,370.60009765625,370.6400146484375,25445
2026-03-25 17:07:00+00:00,370.69500732421875,370.69500732421875,370.8500061035156,370.68011474609375,370.7347106933594,31650
2026-03-25 17:08:00+00:00,370.614990234375,370.614990234375,370.70001220703125,370.5299987792969,370.69500732421875,47961
2026-03-25 17:09:00+00:00,370.5199890136719,370.5199890136719,370.69000244140625,370.4200134277344,370.6300048828125,75211
2026-03-25 17:10:00+00:00,370.625,370.625,370.65509033203125,370.4649963378906,370.5150146484375,36212
2026-03-25 17:11:00+00:00,370.7950134277344,370.7950134277344,370.8500061035156,370.5400085449219,370.6000061035156,42532
2026-03-25 17:12:00+00:00,371.1549987792969,371.1549987792969,371.17999267578125,370.82501220703125,370.82501220703125,47375
2026-03-25 17:13:00+00:00,371.125,371.125,371.17999267578125,371.0299987792969,371.1499938964844,64867
2026-03-25 17:14:00+00:00,370.840087890625,370.840087890625,371.114990234375,370.7721862792969,371.1000061035156,52220
2026-03-25 17:15:00+00:00,370.7099914550781,370.7099914550781,370.8764953613281,370.6199951171875,370.8349914550781,55620
2026-03-25 17:16:00+00:00,370.614990234375,370.614990234375,370.7598876953125,370.57000732421875,370.7200012207031,59839
2026-03-25 17:17:00+00:00,370.80499267578125,370.80499267578125,370.8299865722656,370.6000061035156,370.61749267578125,109700
2026-03-25 17:18:00+00:00,370.8349914550781,370.8349914550781,371.1000061035156,370.7799987792969,370.80999755859375,47958
2026-03-25 17:19:00+00:00,371.0199890136719,371.0199890136719,371.19000244140625,370.6300048828125,370.8349914550781,50675
2026-03-25 17:20:00+00:00,371.0,371.0,371.1199951171875,370.9501037597656,371.04998779296875,40319
2026-03-25 17:21:00+00:00,371.07940673828125,371.07940673828125,371.1050109863281,371.0,371.0299987792969,28865
2026-03-25 17:22:00+00:00,370.9601135253906,370.9601135253906,371.1600036621094,370.9100036621094,371.0400085449219,48987
2026-03-25 17:23:00+00:00,371.1600036621094,371.1600036621094,371.3500061035156,370.9400939941406,370.9549865722656,39904
2026-03-25 17:24:00+00:00,371.0400085449219,371.0400085449219,371.1913146972656,370.981201171875,371.1199951171875,35429
